,fips,covid_case*,population,percent_age_65_and_older,majority_race,female_to_male,high_school_graduation_rate,median_household_income,percent_adults_with_obesity,percent_smokers,violent_crime_rate,o3_mean_pred,pm25_mean_pred,mean_temp,2016_pres_election,percent_drive_alone_to_work,date_stay_at_home_effective
1908,36101,247.43392151312136,95379.0,17.5,4.0,1.0090422245108135,86.5,54862.0,33.7,15.4,177.5,36.8,7.6,37.0,1.0,80.5,0.0
1909,36103,2595.6233268161136,1476601.0,15.2,4.0,1.030987030987031,89.6,100075.0,24.6,12.6,124.0,37.1,8.2,44.1,1.0,79.6,0.0
1910,36105,1667.7272245200975,75432.0,16.7,4.0,0.946097943042038,78.4,51985.0,32.5,16.1,261.2,36.7,7.8,40.3,1.0,82.0,0.0
1911,36107,234.42524324212184,48203.0,17.9,4.0,1.0263763352506163,86.9,60309.0,34.9,15.7,115.2,36.1,8.3,,1.0,84.2,0.0
1912,36109,138.97044431395577,102180.0,12.2,4.0,1.0315388057668735,82.7,57383.0,22.7,14.1,122.8,36.8,7.9,36.9,0.0,61.3,0.0
1913,36111,881.3276793206174,177573.0,17.4,4.0,1.0153842711212058,86.2,63073.0,28.4,15.7,173.9,36.8,8.0,,0.0,77.2,0.0
1914,36113,367.50907043663204,63944.0,19.8,4.0,1.039947031560362,88.4,56694.0,30.5,14.2,138.3,35.2,7.7,42.0,1.0,81.7,0.0
1915,36115,359.45363048166786,61204.0,17.2,4.0,0.9342727385840488,79.6,55913.0,33.6,15.4,141.1,35.5,8.1,42.0,1.0,81.4,0.0
1916,36117,108.9881892390845,89918.0,16.5,4.0,1.0222477774337653,87.2,61118.0,36.3,16.1,178.4,36.4,8.1,,1.0,84.5,0.0
1917,36119,3349.023158512712,967506.0,15.6,4.0,1.0669098106697974,89.6,94521.0,20.7,11.4,220.6,35.7,9.5,46.4,0.0,57.6,0.0
1918,36121,198.19865024210344,39859.0,15.5,4.0,0.8557552650689906,93.8,57709.0,37.9,15.9,111.0,37.4,8.3,40.0,1.0,83.3,0.0
1919,36123,104.36318387990207,24913.0,18.2,4.0,1.0782997762863535,78.5,51089.0,29.5,15.1,76.0,36.6,7.7,38.2,1.0,67.9,0.0
1920,37001,131.55643653139362,169509.0,16.0,4.0,1.1024001704893578,81.3,50480.0,32.4,17.1,381.8,39.9,10.2,60.9,1.0,85.5,0.0
1921,37003,56.00448035842868,37497.0,18.4,4.0,0.9768580092567963,85.1,49138.0,34.8,16.6,192.5,40.1,9.7,57.7,1.0,85.7,0.0
1922,37005,107.7489449582473,11137.0,23.7,4.0,1.0082644628099173,92.0,39735.0,25.7,17.2,140.2,40.8,8.5,49.1,1.0,81.1,0.0
1923,37007,200.44179006790475,24446.0,16.1,0.0,0.9108599655714392,83.7,38023.0,38.6,20.2,427.6,39.9,9.9,59.9,0.0,87.2,0.0
1924,37009,102.9298239164798,27203.0,22.9,4.0,1.0308029970483614,86.8,41864.0,26.0,16.7,81.2,41.1,8.2,49.1,1.0,77.1,0.0
1925,37011,5.695733895312411,17557.0,,4.0,0.8317141961767471,,,,,,40.9,8.3,,1.0,,
1926,37013,63.83793675788399,46994.0,21.7,4.0,1.093998937865109,82.9,46411.0,39.3,17.7,297.6,39.0,8.7,59.2,1.0,86.9,0.0
1927,37015,501.39863830685596,18947.0,19.6,3.0,0.980013920652282,84.1,35433.0,43.3,20.0,168.9,38.5,8.8,53.2,0.0,82.0,0.0
1928,37017,238.37173766884663,32722.0,18.4,4.0,1.1014715842620528,89.5,36976.0,43.7,18.7,223.9,38.8,9.6,59.9,1.0,85.8,0.0
1929,37019,41.310740792606076,142820.0,26.9,4.0,1.0633205413047868,84.3,60163.0,28.9,15.0,141.4,39.2,8.5,61.4,1.0,79.8,0.0
1930,37021,69.68080829737625,261191.0,18.0,4.0,1.0848250442141452,88.0,53960.0,22.1,16.6,263.3,41.4,8.7,57.6,0.0,78.4,0.0
1931,37023,227.66204343261316,90485.0,18.2,4.0,1.0246424341805593,88.5,44946.0,36.4,17.3,178.7,39.8,9.5,55.4,1.0,86.4,0.0
1932,37025,179.71568885624131,216453.0,12.5,4.0,1.0553767710118276,88.8,69297.0,35.9,15.5,117.2,41.0,10.5,55.4,1.0,82.7,0.0
1933,37027,111.95210396943222,82178.0,17.6,4.0,1.0268328336760735,88.5,43328.0,39.0,16.7,168.6,39.6,9.3,55.4,1.0,83.5,0.0
1934,37029,27.606515137572465,10867.0,15.8,4.0,1.025475210660396,83.4,65955.0,32.4,15.6,63.0,39.3,8.2,56.6,1.0,91.4,0.0
1935,37031,50.379284038403405,69473.0,21.8,4.0,1.0349229857819906,85.2,55052.0,31.9,15.6,,40.3,8.0,58.2,1.0,80.3,0.0
1936,37033,199.07980888338346,22604.0,19.3,4.0,0.9872062663185378,84.3,45517.0,28.6,17.7,254.8,39.8,9.9,55.7,1.0,84.1,0.0
1937,37035,73.33078451404253,159551.0,16.1,4.0,1.0432774703350471,91.6,53738.0,31.3,16.0,266.7,40.1,10.2,56.4,1.0,85.2,0.0
1938,37037,726.4670337048476,74470.0,23.8,4.0,1.0716363636363637,85.9,73703.0,23.8,14.2,164.8,39.2,10.2,56.9,0.0,79.2,0.0
1939,37039,59.41562980567594,28612.0,26.7,4.0,1.036861232663354,92.4,41262.0,27.0,17.4,213.4,39.4,8.5,55.6,1.0,81.2,0.0
1940,37041,100.40880728681059,13943.0,22.1,4.0,1.0892701366676358,89.2,42618.0,38.5,18.0,454.0,38.7,8.4,61.0,1.0,80.0,0.0
1941,37043,44.519633158222774,11231.0,28.1,4.0,1.1014266171584912,86.3,42878.0,31.4,16.3,243.7,39.0,8.4,55.6,1.0,84.5,0.0
1942,37045,56.152817339989994,97947.0,17.1,4.0,1.0764342113709797,88.0,42728.0,38.1,18.4,188.2,39.6,10.1,55.6,1.0,85.2,0.0
1943,37047,452.1870721337464,55508.0,17.8,4.0,1.0295889821390145,84.0,36862.0,46.2,19.2,388.3,38.3,9.2,56.9,1.0,85.2,0.0
1944,37049,130.21470740853152,102139.0,17.1,4.0,0.9694787379972565,86.2,50748.0,30.6,15.7,249.1,38.9,8.7,55.0,1.0,80.1,0.0
1945,37051,149.02729882059796,335509.0,10.8,0.0,1.0071899485484386,82.0,46779.0,33.7,18.1,548.4,40.0,10.2,61.6,0.0,80.0,0.0
1946,37053,39.6210784137161,27763.0,15.0,4.0,1.0162114678166427,86.7,64426.0,28.6,15.4,171.2,40.2,8.0,54.4,1.0,84.1,0.0
1947,37055,48.63681807127996,37009.0,18.6,4.0,1.0303881658161802,91.4,64768.0,22.6,15.8,246.6,41.2,7.7,58.3,1.0,77.7,0.0
1948,37057,182.56776187436236,167609.0,16.7,4.0,1.0483768300445575,87.1,47758.0,32.2,17.9,180.9,41.8,10.4,57.5,1.0,84.4,0.0
1949,37059,121.36488820426645,42846.0,18.8,4.0,1.0479552809649897,87.3,60801.0,41.2,15.1,148.3,41.5,10.1,57.5,1.0,82.7,0.0
1950,37061,786.5034643604978,58741.0,15.8,4.0,1.0451412818745693,81.3,42725.0,39.8,21.3,235.8,38.4,9.6,,1.0,80.0,0.0
1951,37063,327.53944159657595,321488.0,11.1,0.0,1.0901240743056424,81.5,59329.0,24.7,14.8,665.9,39.1,10.5,59.9,0.0,77.0,0.0
1952,37065,330.27665526888404,51472.0,17.0,3.0,1.1536989795918366,77.3,38818.0,38.0,20.8,481.0,38.6,9.8,57.2,0.0,81.1,0.0
1953,37067,192.52148210151847,382295.0,14.4,4.0,1.1053347507515745,84.4,50112.0,33.0,18.4,575.6,41.6,9.9,57.7,0.0,83.7,0.0
1954,37069,185.11874865466024,69685.0,15.2,4.0,1.007291699405978,86.0,57710.0,36.1,18.0,142.4,38.7,10.1,56.1,1.0,82.7,0.0
1955,37071,92.63836742692482,224529.0,15.0,4.0,1.0742991152329175,85.6,52798.0,29.2,16.8,389.7,39.5,10.5,58.9,1.0,85.5,0.0
1956,37073,121.08631724615118,11562.0,17.4,4.0,1.0489226421759095,93.0,51746.0,44.7,15.8,,38.5,8.6,53.5,1.0,85.5,0.0
1957,37075,23.69387513327805,8441.0,21.9,4.0,1.0434472934472934,85.4,39502.0,43.0,18.3,291.8,40.4,8.2,55.6,1.0,76.8,0.0
1958,37077,334.19916284764156,60443.0,15.3,4.0,0.9707269419928586,81.3,58956.0,37.2,16.6,292.9,39.2,10.0,55.6,1.0,84.8,0.0
1959,37079,237.31548720869523,21069.0,14.3,0.0,0.8505272407732865,94.9,43591.0,28.4,19.8,,38.9,10.1,55.1,1.0,82.2,0.0
1960,37081,167.72963695190012,537174.0,13.7,4.0,1.109148668928618,89.4,52166.0,33.4,15.8,452.6,41.3,10.3,58.9,0.0,82.9,0.0
1961,37083,237.95240951809637,50010.0,18.5,3.0,1.0793575063613232,75.5,36760.0,43.7,20.2,461.4,38.3,9.4,53.2,0.0,84.1,0.0
1962,37085,185.32682238042008,135976.0,11.2,4.0,1.0197499490172086,86.2,51225.0,33.2,18.9,242.5,39.5,10.3,61.7,1.0,86.6,0.0
1963,37087,41.72216249177592,62317.0,23.6,4.0,1.063361831218974,85.3,47183.0,31.7,18.2,277.5,41.9,8.2,57.6,1.0,83.5,0.0
1964,37089,251.24130236677823,117417.0,24.5,4.0,1.0683067163353372,91.4,54012.0,28.4,14.0,120.8,40.6,8.7,57.1,1.0,79.8,0.0
1965,37091,249.1869747011868,23677.0,17.6,3.0,1.0174621653084983,85.5,38216.0,46.5,19.3,304.0,38.4,8.9,53.2,0.0,82.9,0.0
1966,37093,289.6766484411775,55234.0,8.2,0.0,1.0225060593236641,81.7,47892.0,37.4,20.2,123.9,40.2,10.0,58.6,0.0,83.7,0.0
1967,37095,20.2552157180474,4937.0,16.8,4.0,0.8872515421521591,90.9,40653.0,36.4,17.3,,39.3,7.8,60.4,1.0,81.2,0.0
1968,37097,109.45733364135398,181806.0,14.5,4.0,1.0318056718918271,89.3,60044.0,31.9,15.4,254.1,40.8,10.3,57.7,1.0,83.7,0.0
1969,37099,54.62242250443807,43938.0,17.5,4.0,1.0458445697474872,92.0,44502.0,28.4,17.5,214.3,40.4,8.1,57.6,1.0,79.1,0.0
1970,37101,128.49970621814376,209339.0,12.2,4.0,1.0382023455277438,91.8,60296.0,37.2,17.7,184.9,38.9,10.5,57.2,1.0,82.6,0.0
1971,37103,233.57044272215734,9419.0,22.0,4.0,1.0490463215258856,97.5,43302.0,40.9,18.6,,38.7,9.1,55.0,1.0,83.2,0.0
1972,37105,539.0181129510028,61779.0,15.1,4.0,1.0583376355188436,89.0,48984.0,32.9,16.8,180.8,39.8,10.1,56.9,1.0,83.5,0.0
1973,37107,285.9747269835028,55949.0,17.9,0.0,1.0914046424316812,84.6,40433.0,33.4,19.3,752.8,38.9,9.8,55.1,1.0,79.1,0.0
1974,37109,58.06459105108522,86111.0,15.6,4.0,1.019314219780771,89.9,62963.0,37.0,16.2,153.2,40.2,10.4,57.2,1.0,85.5,0.0
1975,37111,69.93618323280008,45756.0,18.3,4.0,0.9848938606535718,85.2,43972.0,40.0,18.6,157.6,40.6,8.8,55.6,1.0,82.7,0.0
1976,37113,13.94388978749512,35858.0,26.7,4.0,1.074451934171373,91.2,46426.0,28.8,15.9,110.0,38.8,8.2,55.6,1.0,82.2,0.0
1977,37115,9.193288899103655,21755.0,19.9,4.0,1.0207307837940174,86.6,44693.0,26.8,16.8,32.9,41.8,8.5,57.6,1.0,78.5,0.0
1978,37117,164.88413547237076,22440.0,20.6,4.0,1.1289642529789183,69.5,43569.0,43.1,19.2,432.5,38.8,8.9,59.2,1.0,85.7,0.0
1979,37119,244.69629560249146,1110356.0,10.0,0.0,1.0805556784853618,85.1,64509.0,28.0,13.9,583.8,39.7,10.7,61.3,0.0,77.4,0.0
1980,37121,53.46164127238706,14964.0,23.1,4.0,1.0388806672944975,84.9,43967.0,27.0,15.7,,41.3,8.4,50.1,1.0,83.3,0.0
1981,37123,239.2080373900563,27173.0,18.4,4.0,1.020391637220259,89.6,47757.0,36.5,17.5,237.4,40.3,9.8,57.7,1.0,88.0,0.0
1982,37125,117.96193497224424,100880.0,23.8,4.0,1.0778037589340863,89.4,59471.0,26.3,14.3,155.4,40.2,9.9,59.3,1.0,83.4,0.0
1983,37127,165.43298903476213,94298.0,16.3,4.0,1.0834255611138164,82.8,50122.0,41.9,18.3,444.2,38.6,10.0,58.1,1.0,84.5,0.0
1984,37129,57.149437248638435,234473.0,15.7,4.0,1.089722752891753,86.0,53419.0,26.4,15.9,447.0,39.0,8.4,56.7,1.0,81.6,0.0
1985,37131,672.3810501462814,19483.0,22.9,3.0,1.0541029766693484,63.4,37233.0,33.5,19.5,253.4,38.3,9.2,53.2,0.0,82.0,0.0
1986,37133,40.41669613717426,197938.0,8.5,4.0,0.7966804979253111,88.9,50531.0,29.3,17.8,209.0,38.8,8.8,55.6,1.0,72.5,0.0
1987,37135,190.60319512917914,148476.0,11.2,4.0,1.0978727181277552,88.4,71920.0,22.9,14.2,159.9,39.0,10.3,57.7,0.0,67.4,0.0
1988,37137,70.72135785007072,12726.0,25.8,4.0,0.9513793629019967,87.4,46447.0,37.2,16.0,165.5,39.4,8.3,,1.0,74.8,0.0
1989,37139,218.46122940940137,39824.0,15.2,4.0,1.0593657241056085,82.7,46355.0,39.2,18.1,382.2,39.1,8.2,56.6,0.0,81.9,0.0
1990,37141,79.2895654931811,63060.0,17.1,4.0,1.0177158462292557,89.5,54900.0,30.6,16.3,149.9,38.7,8.6,56.7,1.0,81.7,0.0
1991,37143,163.41082968134887,13463.0,24.5,4.0,1.0826522744795681,89.9,48337.0,34.3,16.8,151.0,38.8,8.3,61.0,1.0,80.9,0.0
1992,37145,86.09774626487717,39490.0,17.3,4.0,1.0682021820481737,87.3,50149.0,29.2,18.1,225.3,39.2,9.9,55.6,1.0,85.6,0.0
1993,37147,122.27373825674165,180742.0,11.4,4.0,1.1184265805615239,84.7,43303.0,35.9,17.4,414.2,39.0,9.5,59.0,0.0,83.6,0.0
1994,37149,168.88631538313066,20724.0,27.5,4.0,1.088938867307299,92.0,50467.0,33.3,13.8,63.4,39.8,9.2,55.6,1.0,79.7,0.0
1995,37151,326.449358586175,143667.0,16.1,4.0,1.030407710678949,90.1,48372.0,32.2,18.0,156.1,40.9,10.3,58.2,1.0,85.0,0.0
1996,37153,256.5303709652234,44829.0,16.1,4.0,1.0478078673455593,81.0,38514.0,38.7,20.7,494.3,39.8,9.8,,1.0,86.6,0.0
1997,37155,418.75598086124404,130625.0,13.0,0.0,1.0739235263206701,86.1,35407.0,39.0,24.1,461.4,39.4,9.9,61.4,1.0,87.1,0.0
1998,37157,52.741456982749156,91010.0,18.3,4.0,1.074773978655428,85.7,41869.0,36.3,17.7,245.3,40.6,9.8,55.0,1.0,84.0,0.0
1999,37159,394.12195259275944,142088.0,16.3,4.0,1.0191539143450903,84.5,46864.0,37.5,17.1,390.5,41.4,10.4,56.3,1.0,83.0,0.0
2000,37161,229.75130167539422,67029.0,19.5,4.0,1.061130906274206,84.1,42831.0,28.5,19.4,196.0,39.8,9.5,55.6,1.0,81.9,0.0
2001,37163,417.11920164958843,63531.0,16.2,4.0,1.0371828101500753,83.5,42807.0,35.3,19.1,227.5,38.9,10.1,59.9,1.0,84.3,0.0
2002,37165,157.94159032823134,34823.0,15.9,0.0,1.0201185455374444,87.1,36730.0,39.5,22.9,694.3,39.7,10.0,61.4,0.0,87.6,0.0
2003,37167,50.950546126166294,62806.0,17.5,4.0,1.0084793295720742,88.7,51491.0,28.4,16.7,266.1,40.8,10.1,57.7,1.0,83.6,0.0
2004,37169,85.5431993156544,45591.0,18.9,4.0,1.0449567723342938,83.3,50826.0,32.8,15.9,216.9,40.9,9.4,56.0,1.0,88.3,0.0
2005,37171,140.7018374824123,71783.0,18.9,4.0,1.0563896945913667,91.4,46342.0,30.5,17.2,173.1,40.6,9.1,56.0,1.0,85.9,0.0
2006,37173,42.04330460374186,14271.0,18.8,4.0,1.0696285506190824,79.3,43121.0,31.1,21.9,195.1,40.7,8.1,55.6,1.0,84.5,0.0
2007,37175,23.265958993747272,34385.0,27.9,4.0,1.0783493569734048,85.7,51398.0,26.8,15.7,131.5,40.6,8.3,57.1,1.0,79.1,0.0
2008,37177,99.60159362549801,4016.0,20.1,4.0,0.7279256442754541,89.4,36765.0,43.3,20.8,211.2,39.0,7.9,61.0,1.0,76.7,0.0
2009,37179,150.08817680387227,239859.0,11.3,4.0,1.0294695481335954,92.6,80428.0,32.1,14.7,188.2,39.8,10.4,59.4,1.0,82.1,0.0
2010,37181,442.34871449421803,44535.0,16.3,0.0,1.1238345684915132,82.1,40263.0,34.3,20.2,580.8,38.8,9.7,56.1,0.0,81.4,0.0
2011,37183,114.41307978963104,1111761.0,10.0,4.0,1.0571796566849583,89.1,80169.0,25.1,12.2,114.9,38.9,10.7,59.9,0.0,79.2,0.0
2012,37185,167.2495058537327,19731.0,21.7,3.0,0.9958481613285883,71.3,38430.0,41.0,19.0,210.5,38.5,9.4,53.7,0.0,82.5,0.0
2013,37187,224.52504317789294,11580.0,21.2,0.0,1.1093055080396852,72.5,36042.0,42.2,18.8,284.8,38.7,8.3,61.0,0.0,83.2,0.0
2014,37189,21.361055236128667,56177.0,14.1,4.0,1.0040139550587088,89.6,48489.0,16.7,18.0,120.8,40.8,8.3,50.1,0.0,74.0,0.0
2015,37191,713.8738416808116,123131.0,14.4,4.0,1.0384117887842816,82.5,41572.0,38.1,17.7,407.0,38.9,10.6,59.6,1.0,80.5,0.0
2016,37193,654.8558732386131,68412.0,19.8,4.0,1.031152740314788,87.9,44080.0,42.6,17.9,209.5,40.1,9.0,53.4,1.0,84.6,0.0
2017,37195,306.84221464285275,81801.0,16.4,0.0,1.1119848437662203,78.5,44015.0,32.3,18.1,403.2,38.8,10.3,58.1,0.0,83.0,0.0
2018,37197,313.27156396846044,37667.0,18.2,4.0,1.0364487993970066,87.6,49070.0,38.6,17.9,254.8,40.8,9.6,56.0,1.0,82.7,0.0
2019,37199,55.34340583319497,18069.0,23.3,4.0,1.0261249856139947,92.0,44756.0,29.9,16.8,42.7,42.0,8.4,57.6,1.0,83.5,0.0
2020,38001,0.0,2216.0,,4.0,1.0273972602739727,,,,,,36.9,4.8,,1.0,,
2021,38003,38.40614498319731,10415.0,20.4,4.0,1.0327959977765426,88.1,54984.0,36.0,15.7,180.9,34.0,5.6,48.2,1.0,77.7,2.0
2022,38005,14.637002341920375,6832.0,12.3,2.0,0.953125,,42407.0,38.0,30.2,29.5,33.3,5.3,45.9,1.0,74.0,2.0
2023,38007,0.0,928.0,,4.0,0.7367491166077739,,,,,,37.6,4.9,,1.0,,
2024,38009,15.918497293855461,6282.0,,4.0,0.9123059229442209,,,,,,33.1,5.4,,1.0,,
2025,38011,33.06878306878307,3024.0,19.9,4.0,1.089378238341969,,62270.0,23.2,13.8,107.8,37.4,5.0,49.2,1.0,78.6,2.0
2026,38013,236.4066193853428,2115.0,17.6,4.0,0.8806343906510852,,63261.0,37.8,16.4,63.3,34.7,5.2,47.9,1.0,73.9,2.0
2027,38015,122.35166168196935,95626.0,14.3,4.0,0.9986152581245402,87.9,72277.0,30.7,15.6,250.3,35.5,5.2,46.1,1.0,85.6,2.0
2028,38017,675.5605393490653,181923.0,10.7,4.0,0.9774233925177321,85.9,63885.0,31.2,16.2,309.4,33.6,6.6,49.9,1.0,83.4,2.0
2029,38019,0.0,3762.0,,4.0,0.963477366255144,,,,,,32.1,5.8,,1.0,,
2030,38021,0.0,4872.0,,4.0,1.0059689614007163,,,,,,34.5,5.5,,1.0,,
2031,38023,44.169611307420496,2264.0,23.8,4.0,0.9539852095316351,,58715.0,34.8,16.6,0.0,34.3,5.8,44.4,1.0,74.0,2.0
2032,38025,271.24773960217,4424.0,16.4,4.0,0.885949696444059,,66383.0,33.0,17.4,186.0,37.2,4.4,48.0,1.0,72.9,2.0
2033,38027,87.4508089199825,2287.0,20.9,4.0,1.0253054101221641,,51327.0,31.4,16.9,169.3,33.3,5.3,47.1,1.0,66.4,2.0
2034,38029,30.8546744831842,3241.0,27.1,4.0,1.0017720023626697,,47976.0,26.7,15.3,59.0,35.4,5.0,46.4,1.0,68.8,2.0
2035,38031,31.152647975077883,3210.0,22.2,4.0,1.0170212765957447,,58096.0,36.1,15.6,18.7,33.6,5.3,47.1,1.0,80.6,2.0
2036,38033,0.0,1761.0,,4.0,1.0344086021505376,,,,,,37.3,5.2,,1.0,,
2037,38035,456.4369123554736,69451.0,11.3,4.0,0.9246391130138866,85.6,54311.0,30.9,16.2,242.7,32.3,6.5,47.9,1.0,81.8,2.0
2038,38037,87.95074758135445,2274.0,27.1,4.0,1.0092592592592593,,41295.0,28.4,14.7,84.8,36.5,4.6,,1.0,62.0,2.0
2039,38039,0.0,2231.0,,4.0,0.97398091934085,,,,,,33.5,5.4,,1.0,,
2040,38041,0.0,2499.0,,4.0,1.0942028985507246,,,,,,37.0,4.7,,1.0,,
2041,38043,0.0,2480.0,,4.0,0.8670212765957447,,,,,,35.0,4.9,,1.0,,
2042,38045,0.0,4046.0,,4.0,0.9286049788633162,,,,,,34.5,5.4,,1.0,,
2043,38047,0.0,1850.0,,4.0,0.945619335347432,,,,,,35.2,5.1,,1.0,,
2044,38049,34.81288076588338,5745.0,19.3,4.0,0.9252669039145908,,54795.0,32.0,16.1,49.9,34.0,5.0,,1.0,76.4,2.0
2045,38051,40.04805766920305,2497.0,32.1,4.0,1.0458015267175573,,47288.0,26.6,14.3,73.6,35.2,5.3,50.4,1.0,73.3,2.0
2046,38053,106.49627263045794,15024.0,8.7,4.0,0.8707352234502643,82.0,76224.0,29.1,19.1,368.6,36.5,4.8,51.4,1.0,79.8,2.0
2047,38055,74.07407407407408,9450.0,21.7,4.0,0.9314435062324086,,64524.0,34.1,16.0,103.3,36.3,4.7,45.7,1.0,73.5,2.0
2048,38057,48.85794552339074,8187.0,17.1,4.0,0.940462817344417,,82303.0,31.4,16.5,126.4,36.7,4.8,48.9,1.0,82.1,2.0
2049,38059,127.53475322025251,31364.0,15.0,4.0,0.9525170509905814,82.4,68043.0,33.9,18.0,223.0,35.9,5.0,47.5,1.0,83.2,2.0
2050,38061,369.8435277382646,10545.0,11.1,4.0,0.8093857582895452,,67162.0,38.7,21.5,165.2,36.1,4.7,47.1,1.0,75.9,2.0
2051,38063,34.73428273706148,2879.0,28.0,4.0,0.9418300653594771,,50093.0,38.3,15.1,134.0,33.0,5.5,45.9,1.0,77.9,2.0
2052,38065,51.04645227156713,1959.0,22.3,4.0,0.9178947368421052,,68243.0,28.4,14.2,54.1,36.8,4.8,48.9,1.0,72.8,2.0
2053,38067,88.2223202470225,6801.0,21.5,4.0,0.9225524952277065,,58766.0,38.5,16.1,85.6,31.3,6.3,46.2,1.0,77.8,2.0
2054,38069,75.47169811320754,3975.0,23.0,4.0,0.9823665893271462,,47360.0,36.2,17.0,138.0,33.3,5.2,47.8,1.0,83.8,2.0
2055,38071,69.4504731313482,11519.0,18.2,4.0,0.9626928946922164,87.5,54814.0,30.4,17.0,143.4,33.1,5.5,45.9,1.0,76.8,2.0
2056,38073,134.15101571483328,5218.0,20.9,4.0,0.952020202020202,,61634.0,33.0,14.6,128.6,34.4,5.7,49.8,1.0,75.3,2.0
2057,38075,42.97378599054577,2327.0,16.5,4.0,1.0491539081385979,,60205.0,29.7,15.9,77.2,34.1,5.2,,1.0,76.2,2.0
2058,38077,67.99777461828522,16177.0,15.7,4.0,0.9365662793455063,80.4,61174.0,35.8,15.6,129.5,34.5,6.0,49.6,1.0,79.6,2.0
2059,38079,28.21670428893905,14176.0,10.3,2.0,1.021655172413793,74.0,42021.0,43.0,37.6,41.1,32.7,5.5,43.5,0.0,85.6,2.0
2060,38081,76.96254489481785,3898.0,19.9,4.0,0.9337649402390438,,64756.0,31.5,15.3,90.6,34.6,5.7,49.8,1.0,75.0,2.0
2061,38083,0.0,1315.0,,4.0,1.0451895043731778,,,,,,35.1,4.7,,1.0,,
2062,38085,47.28132387706856,4230.0,7.4,2.0,0.9981916817359855,,37002.0,39.0,38.7,11.3,35.9,4.9,46.4,0.0,71.2,2.0
2063,38087,400.0,750.0,23.6,4.0,0.9257142857142857,,49843.0,27.1,15.5,0.0,37.5,5.0,54.4,1.0,60.4,2.0
2064,38089,193.71844136047508,31489.0,12.8,4.0,0.9286214135759272,86.8,71888.0,33.5,17.5,151.3,37.3,4.8,48.0,1.0,81.3,2.0
2065,38091,52.91005291005291,1890.0,,4.0,0.909272183449651,,,,,,33.6,5.6,,1.0,,
2066,38093,77.27975270479135,20704.0,17.6,4.0,0.953251089880345,86.5,57002.0,32.2,16.8,284.7,34.2,5.3,48.3,1.0,80.6,2.0
2067,38095,0.0,2189.0,,4.0,0.9755030621172354,,,,,,32.4,5.6,,1.0,,
2068,38097,24.888003982080637,8036.0,18.7,4.0,0.9677340503544366,,59931.0,37.6,16.3,99.3,33.4,6.0,46.7,1.0,77.2,2.0
2069,38099,93.97613006296402,10641.0,20.6,4.0,0.9479129504102747,,59705.0,34.3,15.8,165.5,31.9,6.1,46.6,1.0,80.3,2.0
2070,38101,41.39501190106592,67641.0,11.7,4.0,0.9146455480393775,88.4,63938.0,33.3,17.6,256.1,34.8,5.1,48.2,1.0,84.2,2.0
2071,38103,52.16484089723526,3834.0,29.2,4.0,1.0083497053045187,,58261.0,36.1,13.9,132.7,34.0,5.0,47.1,1.0,73.6,2.0
2072,38105,55.86740801830323,37589.0,9.6,4.0,0.8271440466278102,81.5,79354.0,36.9,20.1,372.7,35.0,5.7,45.5,1.0,83.9,2.0
2073,39001,28.882951837677812,27698.0,16.4,4.0,1.000429799426934,92.2,42154.0,32.2,24.3,85.8,39.0,10.0,,1.0,78.9,0.0
2074,39003,167.0721341266817,102351.0,15.9,4.0,0.9796442011631885,84.9,50301.0,34.0,20.2,395.3,38.0,11.9,56.1,1.0,85.8,0.0
2075,39005,28.045770697778774,53484.0,17.3,4.0,1.049567390886368,94.1,54362.0,33.3,18.8,102.7,36.8,10.9,50.6,1.0,83.9,0.0
2076,39007,250.9229645931243,97241.0,17.3,4.0,0.9920014542810398,88.0,46950.0,37.6,21.3,134.9,38.7,10.4,39.6,1.0,84.8,0.0
2077,39009,19.899888254473648,65327.0,11.4,4.0,1.0086088048773016,91.8,40416.0,33.4,20.0,111.6,38.5,10.2,55.4,0.0,71.7,0.0
2078,39011,120.46609427019449,45656.0,16.9,4.0,1.0020117204583223,97.0,63754.0,38.3,17.5,58.3,37.8,12.0,56.1,1.0,87.6,0.0
2079,39013,511.8944572127869,67006.0,18.9,4.0,0.9589103420820656,89.5,48989.0,35.0,17.5,136.9,39.3,10.8,52.1,1.0,89.1,0.0
2080,39015,52.95634555166698,43432.0,16.8,4.0,1.0190383994837044,93.6,55334.0,34.0,20.6,67.3,39.3,10.5,54.0,1.0,82.5,0.0
2081,39017,166.78237901099877,383134.0,13.2,4.0,1.0402065718521414,90.5,61053.0,32.3,18.2,270.0,38.8,12.0,55.9,1.0,84.8,0.0
2082,39019,96.60399791929851,26914.0,19.2,4.0,1.0128038194444444,91.2,50002.0,38.6,18.4,,38.3,10.9,47.3,1.0,83.2,0.0
2083,39021,59.14877202005915,38885.0,16.6,4.0,1.0050891893281242,91.2,57701.0,31.7,18.5,103.7,38.7,11.3,53.4,1.0,85.6,0.0
2084,39023,115.6000387819485,134083.0,17.8,4.0,1.0666412504765537,87.6,50089.0,33.7,21.4,368.2,38.7,11.3,54.7,1.0,81.5,0.0
2085,39025,75.57114344953204,206428.0,14.0,4.0,1.0228737242345407,93.7,65280.0,37.0,18.5,111.0,39.1,11.3,54.0,1.0,85.4,0.0
